playlist_name,song,artist,album,main_genre,subgenre,prior_prob,q1,q2,q3,q4,q5,popularity,danceability,energy,loudness,valence,subg_song_count
The Sound of Avant-Garde Jazz,The Golden Light (Hymn),William Parker,Trencadis: a selection from Migration of Silence Into and Out of The Tone World,jazz,avant-garde jazz,0.007030825,2,2,4,1,2,26,0.35,0.214,-18.17,0.281,
The Sound of Avant-Garde Jazz,Azure,Cecil Taylor,Jazz Advice,jazz,avant-garde jazz,0.007030825,2,2,4,2,1,25,0.586,0.375,-11.213,0.31,
The Sound of Avant-Garde Jazz,Quiet Dawn,Archie Shepp,Attica Blues,jazz,avant-garde jazz,0.007030825,2,2,4,1,6,36,0.349,0.45,-14.35,0.377,
The Sound of Avant-Garde Jazz,I Can't Wait Till I Get Home,Henry Threadgill,Easily Slip Into Another World,jazz,avant-garde jazz,0.007030825,2,2,4,1,1,17,0.56,0.442,-15.037,0.315,
The Sound of Free Jazz,6-77AR-36K (Opus 23B),Anthony Braxton,"New York, Fall 1974",jazz,free jazz,0.007845888,2,2,4,1,6,26,0.487,0.52,-11.261,0.771,
The Sound of Free Jazz,Summertime,Albert Ayler,On Green Dolphin Street,jazz,free jazz,0.007845888,2,2,4,1,2,44,0.446,0.191,-15.854,0.291,
The Sound of Free Jazz,Thème de Yoyo,Art Ensemble Of Chicago,american swinging in paris,jazz,free jazz,0.007845888,2,2,4,2,6,34,0.48,0.603,-12.281,0.619,
The Sound of Free Jazz,Azure,Cecil Taylor,Jazz Advice,jazz,free jazz,0.007845888,2,2,4,2,1,25,0.586,0.375,-11.213,0.31,
The Sound of Free Jazz,Lonely Woman,Ornette Coleman,The Shape Of Jazz To Come,jazz,free jazz,0.007845888,2,2,4,2,6,39,0.474,0.376,-10.482,0.253,
The Sound of Free Jazz,Quiet Dawn,Archie Shepp,Attica Blues,jazz,free jazz,0.007845888,2,2,4,1,6,36,0.349,0.45,-14.35,0.377,
The Sound of Free Jazz,Brown Rice,Don Cherry,Don Cherry,jazz,free jazz,0.007845888,2,2,4,1,1,40,0.603,0.784,-10.955,0.527,
The Sound of Free Jazz,Ornette,Roscoe Mitchell,Roscoe Mitchell Sextet - Sound,jazz,free jazz,0.007845888,2,2,4,2,6,22,0.284,0.651,-7.947,0.329,
The Sound of Free Jazz,Beatrice,Sam Rivers,Fuchsia Swing Song,jazz,free jazz,0.007845888,2,2,4,2,2,36,0.488,0.123,-18.618,0.226,
The Sound of Free Jazz,Hat And Beard,Eric Dolphy,Out To Lunch (The Rudy Van Gelder Edition),jazz,free jazz,0.007845888,2,2,4,2,6,37,0.465,0.644,-7.646,0.355,
The Sound of Hard Bop,Alone Together - Rudy Van Gelder Remaster,Kenny Dorham,Quiet Kenny,jazz,hard bop,0.008725868,2,2,4,1,2,56,0.336,0.0619,-20.494,0.197,
The Sound of Hard Bop,Blues Inn - Remastered,Jackie McLean,Jackie's Bag,jazz,hard bop,0.008725868,2,2,4,2,1,49,0.583,0.461,-9.58,0.516,
The Sound of Hard Bop,True Blue,Tina Brooks,True Blue,jazz,hard bop,0.008725868,2,2,4,1,5,41,0.631,0.514,-6.68,0.768,
The Sound of Hard Bop,Lover Man - Rudy Van Gelder Edition/Digital Remaster/2006,Johnny Griffin,Introducing,jazz,hard bop,0.008725868,2,2,4,2,1,46,0.54,0.327,-8.933,0.356,
The Sound of Hard Bop,"Gee Baby, Ain't I Good To You",Sonny Clark,Blues In The Night,jazz,hard bop,0.008725868,2,2,4,1,1,32,0.622,0.149,-16.228,0.22,
The Sound of Hard Bop,The People In Nassau,Blue Mitchell,Heads Up!,jazz,hard bop,0.008725868,2,2,4,2,5,43,0.688,0.552,-9.313,0.892,
The Sound of Hard Bop,Chartreuse,Kenny Drew,Kenny Drew And His Progressive Piano,jazz,hard bop,0.008725868,2,2,4,1,1,39,0.536,0.131,-18.365,0.0981,
The Sound of Hard Bop,Fin De L'Affaire - 1998 - Remaster,Hank Mobley,The Capitol Vaults Jazz Series,jazz,hard bop,0.008725868,2,2,4,2,1,31,0.571,0.136,-14.133,0.326,
The Sound of Hard Bop,Half And Half,Elvin Jones,Illumination!,jazz,hard bop,0.008725868,2,2,4,2,6,35,0.308,0.386,-14.835,0.562,
The Sound of Hard Bop,Blue Bossa - Remastered,Joe Henderson,Page One,jazz,hard bop,0.008725868,2,2,4,1,1,53,0.531,0.366,-11.697,0.785,
The Sound of Hard Bop,Mirrors - Remastered 2004,Freddie Hubbard,Breaking Point,jazz,hard bop,0.008725868,2,2,4,1,2,54,0.406,0.208,-13.767,0.291,
The Sound of Jazz Blues,Please Stop Playing These Blues Boy,Jimmy Witherspoon,Spoon Sings the Blues 1946-1950 (Blues Collection Historic Recordings),jazz,Jazz blues,0.009405689,2,2,4,2,1,39,0.771,0.131,-16.706,0.502,
The Sound of Jazz Blues,I Don't Know,Ruth Brown,The Essentials: Ruth Brown,jazz,Jazz blues,0.009405689,2,2,4,2,1,51,0.727,0.296,-7.851,0.592,
The Sound of Jazz Blues,Louisiana,Percy Mayfield,The Voice Within: The Speciality Singles 1950-55,jazz,Jazz blues,0.009405689,2,2,4,1,5,37,0.824,0.334,-12.4,0.953,
The Sound of Jazz Blues,The Seventh Son,Mose Allison,Mose Allison Sings,jazz,Jazz blues,0.009405689,2,2,4,2,5,50,0.627,0.403,-14.538,0.955,
The Sound of Jazz Blues,Call It Stormy Monday,T-Bone Walker,T-Bone Blues,jazz,Jazz blues,0.009405689,2,2,4,2,1,55,0.606,0.301,-11.402,0.457,
The Sound of Jazz Blues,Telephone Baby,Johnny Otis,The Classic Collection,jazz,Jazz blues,0.009405689,2,2,4,2,5,29,0.649,0.52,-12.526,0.912,
The Sound of Jazz Blues,Pink Champagne (01-20-50),Joe Liggins,1948-1950,jazz,Jazz blues,0.009405689,2,2,4,2,1,33,0.656,0.347,-9.544,0.727,
The Sound of Jazz Blues,Best Wishes,Roy Milton,R. M. Blues / Best Wishes,jazz,Jazz blues,0.009405689,2,2,4,2,2,26,0.416,0.25,-16.909,0.327,
The Sound of Jazz Blues,Black Night,Charles Brown,The Best Of Charles Brown: Driftin' Blues,jazz,Jazz blues,0.009405689,2,2,4,2,2,35,0.457,0.119,-17.174,0.379,
The Sound of Jazz Blues,And I Love Him,Esther Phillips,And I Love Him,jazz,Jazz blues,0.009405689,2,2,4,2,1,53,0.595,0.276,-10.726,0.602,
The Sound of Jazz Blues,Someday (Electric),Otis Spann,Someday,jazz,Jazz blues,0.009405689,2,2,4,2,1,41,0.581,0.333,-14.209,0.488,
The Sound of Jazz Blues,Hang up My Rock and Roll Shoes,Chuck Willis,I Remember Chuck Willis (US Internet Release),jazz,Jazz blues,0.009405689,2,2,4,2,5,33,0.632,0.641,-7.647,0.923,
Swinging Christmas,The Merriest,June Christy,This Time Of The Year,jazz,swing,0.009542735,2,2,4,2,1,53,0.543,0.275,-10.71,0.652,
Swinging Christmas,Jingle Bells,Ella Fitzgerald,Ella Wishes You A Swinging Christmas (Expanded Edition),jazz,swing,0.009542735,2,2,4,2,1,0,0.688,0.7,-6.295,0.876,
Swinging Christmas,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Various Artists,Christmas Hits,jazz,swing,0.009542735,2,2,4,2,5,0,0.639,0.345,-9.618,0.818,
Swinging Christmas,Winter Wonderland,Sampler,Santa's Christmas Collection,jazz,swing,0.009542735,2,2,4,2,2,0,0.454,0.106,-15.904,0.327,
Swinging Christmas,The Christmas Waltz - 1999 - Remaster,Frank Sinatra,A Jolly Christmas From Frank Sinatra,jazz,swing,0.009542735,2,2,4,2,2,0,0.227,0.132,-15.116,0.243,
Swinging Christmas,Santa Baby (with Henri René & His Orchestra),Various Artists,Christmas Hits,jazz,swing,0.009542735,2,2,4,2,1,0,0.726,0.145,-12.262,0.47,
Swinging Christmas,Cool Yule,Various Artists,Mark Lamarr's Rhythm & Blues Christmas,jazz,swing,0.009542735,2,2,4,2,1,0,0.559,0.486,-10.404,0.768,
Swinging Christmas,Jingle Bells - 1999 - Remaster,Frank Sinatra,A Jolly Christmas From Frank Sinatra,jazz,swing,0.009542735,2,2,4,2,5,0,0.514,0.335,-13.085,0.944,
Swinging Christmas,Winter Wonderland,Various Artists,Christmas Hits,jazz,swing,0.009542735,2,2,4,2,6,0,0.462,0.383,-12.556,0.616,
Swinging Christmas,Santa Claus Is Coming To Town,Ella Fitzgerald,Ella Wishes You A Swinging Christmas (Expanded Edition),jazz,swing,0.009542735,2,2,4,2,6,0,0.455,0.542,-6.678,0.863,
Swinging Christmas,Have Yourself A Merry Little Christmas,Ella Fitzgerald,Ella Wishes You A Swinging Christmas (Expanded Edition),jazz,swing,0.009542735,2,2,4,2,1,0,0.575,0.254,-9.124,0.431,
Swinging Christmas,What Are You Doing New Year's Eve?,Ella Fitzgerald,Ella Wishes You A Swinging Christmas (Expanded Edition),jazz,swing,0.009542735,2,2,4,2,2,0,0.352,0.262,-10.301,0.288,
The Sound of Jazz Fusion,Birdland,Weather Report,Heavy Weather,jazz,jazz fusion,0.009407492,2,2,4,2,5,52,0.589,0.532,-12.021,0.527,
The Sound of Jazz Fusion,Red Baron,Billy Cobham,Spectrum,jazz,jazz fusion,0.009407492,2,2,4,1,1,49,0.609,0.396,-13.846,0.355,
The Sound of Jazz Fusion,The Shadow Of Lo,Return To Forever,Where Have I Known You Before,jazz,jazz fusion,0.009407492,2,2,4,2,6,38,0.32,0.636,-11.211,0.365,
The Sound of Jazz Fusion,As the Spirit Sings,John McLaughlin,Liberation Time,jazz,jazz fusion,0.009407492,2,2,4,2,4,12,0.293,0.728,-11.342,0.463,
The Sound of Jazz Fusion,Last Train Home,Pat Metheny Group,Still Life (Talking),jazz,jazz fusion,0.009407492,2,2,4,1,6,57,0.406,0.489,-14.657,0.305,
The Sound of Jazz Fusion,Mirage,Jean-Luc Ponty,Enigmatic Ocean,jazz,jazz fusion,0.009407492,2,2,4,1,6,45,0.443,0.668,-11.131,0.631,
The Sound of Jazz Fusion,Sweet Baby,Stanley Clarke,The Clarke/Duke Project,jazz,jazz fusion,0.009407492,2,2,4,2,1,57,0.622,0.368,-14.22,0.266,
The Sound of Jazz Fusion,Endomorph (Dedicated to My Parents) - Remastered,Allan Holdsworth,Secrets (Remastered),jazz,jazz fusion,0.009407492,2,2,4,2,2,37,0.154,0.251,-13.106,0.0383,
The Sound of Jazz Fusion,"You Know, You Know - Remastered",Mahavishnu Orchestra,The Inner Mounting Flame,jazz,jazz fusion,0.009407492,2,2,4,1,1,36,0.501,0.202,-21.447,0.134,
The Sound of Jazz Fusion,"Come On, Come Over",Jaco Pastorius,Jaco Pastorius,jazz,jazz fusion,0.009407492,2,2,4,2,1,49,0.688,0.72,-10.796,0.96,
The Sound of Jazz Fusion,A Go Go,John Scofield,A Go Go,jazz,jazz fusion,0.009407492,2,2,4,1,1,50,0.679,0.412,-13.252,0.499,
The Sound of Jazz Fusion,Chromazone,Mike Stern,Time In Place,jazz,jazz fusion,0.009407492,2,2,4,1,2,36,0.62,0.787,-11.184,0.688,
The Sound of Gypsy Jazz,Gypsy Fire,Romane,"Ombre (Intégrale Romane, vol. 3)",jazz,gypsy jazz,0.007990147,2,2,4,2,1,45,0.72,0.396,-11.272,0.637,
The Sound of Gypsy Jazz,Bleu Citron,Dorado Schmitt,Family,jazz,gypsy jazz,0.007990147,2,2,4,1,5,43,0.745,0.576,-7.46,0.711,
The Sound of Gypsy Jazz,All of Me,Tchavolo Schmitt,Alors ? … voilà !,jazz,gypsy jazz,0.007990147,2,2,4,2,1,37,0.658,0.44,-7.499,0.692,
The Sound of Gypsy Jazz,La Gitane,Angelo DeBarre,Gypsy Guitars,jazz,gypsy jazz,0.007990147,2,2,4,1,5,40,0.569,0.397,-16.239,0.802,
The Sound of Gypsy Jazz,November Night,Joscho Stephan,Swing News,jazz,gypsy jazz,0.007990147,2,2,4,1,1,37,0.629,0.333,-12.073,0.516,
The Sound of Gypsy Jazz,Chega De Saudade,Stochelo Rosenberg,Seresta,jazz,gypsy jazz,0.007990147,2,2,4,1,5,32,0.577,0.51,-9.534,0.697,
The Sound of Gypsy Jazz,For Magnio,Yorgui Loeffler,For Magnio,jazz,gypsy jazz,0.007990147,2,2,4,1,5,37,0.562,0.681,-8.949,0.88,
The Sound of Gypsy Jazz,Songe d'automne,The Rosenberg Trio,Roots,jazz,gypsy jazz,0.007990147,2,2,4,1,5,44,0.624,0.594,-5.813,0.705,
The Sound of Gypsy Jazz,Blue Bossa,Jimmy Rosenberg,Trio,jazz,gypsy jazz,0.007990147,2,2,4,1,1,39,0.61,0.437,-10.78,0.719,
The Sound of Gypsy Jazz,Les deux guitares,Tchan-Tchou Vidal,La gitane (Gypsy Jazz manouche),jazz,gypsy jazz,0.007990147,2,2,4,1,1,39,0.569,0.422,-12.453,0.513,
Jazz Pop,At Last,Susan Wong,At Last,jazz,jazz pop,0.009638307,2,2,4,2,2,44,0.343,0.204,-12.595,0.228,
Jazz Pop,The Christmas Sweater,Michael Bublé,Christmas (Deluxe 10th Anniversary Edition),jazz,jazz pop,0.009638307,1,2,4,2,2,73,0.641,0.766,-5.31,0.551,
Jazz Pop,Stuck on You,TICO DE MORAES,Stuck on You,jazz,jazz pop,0.009638307,2,2,4,2,1,41,0.65,0.103,-18.399,0.247,
Jazz Pop,Smile,Daniela Soledade,Smile,jazz,jazz pop,0.009638307,2,2,4,2,6,40,0.379,0.324,-13.164,0.243,
Jazz Pop,Just a Little Bit,Waltzing on Waves,Just a Little Bit,jazz,jazz pop,0.009638307,2,2,4,2,6,35,0.462,0.342,-9.031,0.493,
Jazz Pop,Sunshine & Lullaby,Matthew Hermosura,Sunshine & Lullaby,jazz,jazz pop,0.009638307,2,2,4,2,1,42,0.76,0.351,-11.793,0.479,
Jazz Pop,Moon River,Cindy Zhang,Moon River,jazz,jazz pop,0.009638307,2,2,4,2,2,39,0.416,0.171,-12.043,0.237,
Jazz Pop,A Good Goodbye,Joanna Dong,A Good Goodbye,jazz,jazz pop,0.009638307,2,2,4,2,1,44,0.525,0.457,-9.801,0.308,
Jazz Pop,Song Like Ours,Jazzy D,Song Like Ours,jazz,jazz pop,0.009638307,2,2,4,2,5,32,0.686,0.514,-8.228,0.372,
Jazz Pop,What Love Is For,PRD,What Love Is For,jazz,jazz pop,0.009638307,2,2,4,2,1,33,0.908,0.22,-14.318,0.41,
Jazz Pop,H I M,Louis Amanti,H I M,jazz,jazz pop,0.009638307,2,2,4,2,1,32,0.503,0.234,-11.787,0.126,
Jazz Pop,My Cherie Amour,Anthony Strong,My Cherie Amour,jazz,jazz pop,0.009638307,2,2,4,2,1,0,0.611,0.412,-9.004,0.414,
The Sound of Jazz Funk,New York Times - Remastered 2002,Bobbi Humphrey,Satin Doll,jazz,jazz funk,0.009286675,2,2,4,2,4,45,0.344,0.919,-8.317,0.53,
The Sound of Jazz Funk,Gentle Smiles (Saxy),Gary Bartz,The Shadow Do!,jazz,jazz funk,0.009286675,2,2,4,2,5,38,0.516,0.68,-7.771,0.566,
The Sound of Jazz Funk,Summer Nights,Lonnie Liston Smith,Visions of a New World,jazz,jazz funk,0.009286675,2,2,4,2,1,48,0.532,0.396,-11.835,0.381,
The Sound of Jazz Funk,Morning Sunrise,Weldon Irvine,The Sisters,jazz,jazz funk,0.009286675,2,2,4,1,6,51,0.482,0.557,-7.645,0.54,
The Sound of Jazz Funk,I'm A Fool To Want You - 2006 Digital Remaster,Donald Byrd,Royal Flush,jazz,jazz funk,0.009286675,2,2,4,1,2,52,0.386,0.075,-14.124,0.23,
The Sound of Jazz Funk,Searching,Roy Ayers,Vibrations,jazz,jazz funk,0.009286675,2,2,4,2,1,55,0.468,0.76,-7.304,0.472,
The Sound of Jazz Funk,Tell Me What To Do,"Johnny ""Hammond"" Smith",Gears,jazz,jazz funk,0.009286675,2,2,4,2,1,38,0.658,0.755,-8.3,0.85,
The Sound of Jazz Funk,Dear Limmertz,Azymuth,Outubro,jazz,jazz funk,0.009286675,2,2,4,2,1,48,0.652,0.726,-12.571,0.706,
The Sound of Jazz Funk,Stardust,Bobby Hutcherson,Candy,jazz,jazz funk,0.009286675,2,2,4,1,2,53,0.352,0.0351,-22.254,0.21,
The Sound of Jazz Funk,The Sweetest Pain,Dexter Wansel,Time Is Slipping Away,jazz,jazz funk,0.009286675,2,2,4,2,1,44,0.665,0.488,-11.021,0.669,
The Sound of Jazz Funk,We've Only Just Begun,O'Donel Levy,Breeding of Mind,jazz,jazz funk,0.009286675,2,2,4,1,5,41,0.644,0.579,-6.687,0.746,
The Sound of Jazz Funk,Mysterious Vibes,The Blackbyrds,Action,jazz,jazz funk,0.009286675,2,2,4,2,1,52,0.587,0.321,-19.623,0.716,
Soul Jazz,Funky Mama - Remastered 2003/Rudy Van Gelder Edition,Lou Donaldson,The Natural Soul,jazz,soul jazz,0.00862669,2,2,4,2,1,33,0.684,0.414,-12.15,0.225,
Soul Jazz,Pig Foots,Big John Patton,Along Came John,jazz,soul jazz,0.00862669,2,2,4,2,5,18,0.544,0.537,-11.458,0.646,
Soul Jazz,Our Miss Brooks,Harold Vick,Steppin' Out!,jazz,soul jazz,0.00862669,2,2,4,2,6,15,0.48,0.324,-11.827,0.298,
Soul Jazz,I Got A Woman - Rudy Van Gelder/24-Bit Remastering/2003,Jimmy Smith,Home Cookin',jazz,soul jazz,0.00862669,2,2,4,1,1,19,0.749,0.282,-18.165,0.71,
Soul Jazz,Movin' Out,Don Wilkerson,Shoutin',jazz,soul jazz,0.00862669,2,2,4,2,1,14,0.537,0.712,-9.279,0.961,
Soul Jazz,Althea Soon,Freddie Roach,Down To Earth,jazz,soul jazz,0.00862669,2,2,4,2,1,14,0.522,0.478,-8.985,0.518,
Soul Jazz,Wee Hour Theme,Stanley Turrentine,Dearly Beloved (Remastered),jazz,soul jazz,0.00862669,2,2,4,1,2,16,0.306,0.194,-12.692,0.118,
Soul Jazz,Here 'Tis - Remastered 2007/Rudy Van Gelder Edition,Lou Donaldson,Here 'Tis (Remastered),jazz,soul jazz,0.00862669,2,2,4,1,1,17,0.571,0.356,-10.853,0.159,
Soul Jazz,Blues For Lou - Remastered,Grant Green,Blues For Lou,jazz,soul jazz,0.00862669,2,2,4,1,1,17,0.659,0.262,-14.725,0.284,
Soul Jazz,Swingin' At Sugar Ray's - Remastered 2007/Rudy Van Gelder Edition,Baby Face Willette,Face To Face (Remastered),jazz,soul jazz,0.00862669,2,2,4,1,5,20,0.644,0.762,-8.184,0.831,
Soul Jazz,Dippin' In The Bag,Fred Jackson,Hootin' 'N Tootin' (Expanded Edition),jazz,soul jazz,0.00862669,2,2,4,2,1,13,0.52,0.323,-13.209,0.403,
The Sound of Lo-Fi Jazzhop,Kaviar,paris91,Kaviar,jazz,lo-fi jazzhop,0.009528309,2,2,4,1,1,55,0.628,0.281,-15.717,0.282,
The Sound of Lo-Fi Jazzhop,Melancholy,Wilczynski,Melancholy,jazz,lo-fi jazzhop,0.009528309,2,2,4,1,1,25,0.756,0.179,-9.687,0.554,
The Sound of Lo-Fi Jazzhop,Do the Right Thing,Shuko,Do the Right Thing,jazz,lo-fi jazzhop,0.009528309,2,2,4,1,5,53,0.815,0.738,-7.469,0.633,
The Sound of Lo-Fi Jazzhop,Back of the Beyond,Inf,Back of the Beyond,jazz,lo-fi jazzhop,0.009528309,2,2,4,1,1,56,0.676,0.305,-11.161,0.338,
The Sound of Lo-Fi Jazzhop,Drifting,Remulak,Drifting,jazz,lo-fi jazzhop,0.009528309,2,2,4,1,1,54,0.593,0.318,-19.609,0.114,
The Sound of Lo-Fi Jazzhop,In My Room,Gesmis,In My Room,jazz,lo-fi jazzhop,0.009528309,2,2,4,1,1,41,0.635,0.17,-15.412,0.761,
The Sound of Lo-Fi Jazzhop,It's All Good,KaspaHauser,It's All Good,jazz,lo-fi jazzhop,0.009528309,2,2,4,1,5,58,0.784,0.413,-6.541,0.961,
The Sound of Lo-Fi Jazzhop,Glühen,Birds Of The West,Glühen,jazz,lo-fi jazzhop,0.009528309,2,2,4,1,1,53,0.78,0.333,-10.335,0.291,
The Sound of Lo-Fi Jazzhop,Coconut Bank,The BREED,Coconut Bank,jazz,lo-fi jazzhop,0.009528309,2,2,4,1,5,57,0.622,0.622,-10.098,0.528,
The Sound of Lo-Fi Jazzhop,Caliber,yeyts.,Caliber,jazz,lo-fi jazzhop,0.009528309,2,2,4,1,1,51,0.754,0.281,-9.757,0.533,
The Sound of Lo-Fi Jazzhop,Black Cat,Koralle,Black Cat,jazz,lo-fi jazzhop,0.009528309,2,2,4,1,1,58,0.796,0.4,-8.313,0.644,
The Sound of Lo-Fi Jazzhop,Rosebud,Knowsum,Acht,jazz,lo-fi jazzhop,0.009528309,2,2,4,1,5,29,0.826,0.767,-7.699,0.974,
Classical Piano,"Consolations, S. 172: No. 3, Lento placido",Khatia Buniatishvili,Labyrinth,classical,classical piano,0.006509689,2,2,5,1,2,28,0.269,0.00229,-39.158,0.0882,
Classical Piano,"Bach, JS: Goldberg Variations, BWV 988: Aria",Johann Sebastian Bach,"Bach, JS: Goldberg Variations",classical,classical piano,0.006509689,2,2,5,1,2,31,0.277,0.0099,-31.727,0.189,
Classical Piano,"Lyric Pieces, Op. 12: I. Arietta - Poco andante e sostenuto",Edvard Grieg,Grieg: Piano Concerto & Lyric Pieces,classical,classical piano,0.006509689,2,2,5,1,2,49,0.426,0.00278,-38.817,0.197,
Classical Piano,Sonata No. 42 in D Minor (Arr. Ólafsson),Víkingur Ólafsson,Mozart & Contemporaries,classical,classical piano,0.006509689,2,2,5,1,2,57,0.33,0.00274,-37.342,0.188,
Classical Piano,3 Gymnopédies: No.1 Lent et douloureux,Erik Satie,Satie: The Magic of Satie,classical,classical piano,0.006509689,2,2,5,1,5,54,0.59,0.00399,-36.497,0.182,
Classical Piano,"Rêverie, L. 68",Lang Lang,Piano Book (Deluxe Edition),classical,classical piano,0.006509689,2,2,5,1,2,37,0.378,0.0154,-29.74,0.0746,
Classical Piano,Frühlingsglaube (Arr. Franz Liszt),Valery Gergiev,Tchaikovsky: Piano Concerto No. 1,classical,classical piano,0.006509689,2,2,5,1,2,57,0.227,0.00482,-36.351,0.0731,
Classical Piano,"Beethoven: Piano Sonata No. 8 in C Minor, Op. 13, ""Pathétique"": II. Adagio cantabile",Ludwig van Beethoven,"Beethoven: Piano Sonatas Nos 8, ""Pathétique"", 9 & 10",classical,classical piano,0.006509689,2,2,5,1,2,49,0.286,0.0028,-37.427,0.123,
orchestral performance,Crash Bandicoot 1 Theme,The Marcus Hedges Trend Orchestra,Crash Bandicoot Themes Orchestrated,classical,orchestral performance,0.004836284,2,2,5,2,1,0,0.665,0.524,-18.484,0.959,
orchestral performance,Crash Bandicoot 2: Cortex Strikes Back Theme,The Marcus Hedges Trend Orchestra,Crash Bandicoot Themes Orchestrated,classical,orchestral performance,0.004836284,2,2,5,2,5,0,0.698,0.452,-16.34,0.781,
orchestral performance,Crash Bandicoot: Warped Theme,The Marcus Hedges Trend Orchestra,Crash Bandicoot Themes Orchestrated,classical,orchestral performance,0.004836284,2,2,5,1,5,0,0.624,0.353,-17.421,0.803,
orchestral performance,Jungle Rollers,Vicarious Visions Audio,Music from Crash Bandicoot N. Sane Trilogy,classical,orchestral performance,0.004836284,2,2,5,1,1,0,0.793,0.653,-10.096,0.724,
orchestral performance,Tawna,Vicarious Visions Audio,Music from Crash Bandicoot N. Sane Trilogy,classical,orchestral performance,0.004836284,2,2,5,1,1,0,0.47,0.907,-6.649,0.885,
orchestral performance,Upstream,Vicarious Visions Audio,Music from Crash Bandicoot N. Sane Trilogy,classical,orchestral performance,0.004836284,2,2,5,1,1,0,0.792,0.888,-8.135,0.969,
Operator,Morenita - Matt Sassari Remix,HUGEL,Morenita (Matt Sassari Remix),classical,opera,0.005240209,2,2,5,1,1,48,0.753,0.813,-6.397,0.563,
Operator,Off Limits,Joshwa,Off Limits,classical,opera,0.005240209,2,2,5,1,1,50,0.776,0.906,-9.033,0.605,
Operator,24,LP Giobbi,24,classical,opera,0.005240209,2,2,5,1,1,46,0.667,0.98,-4.07,0.86,
Operator,Love Songs & Sex,Will Taylor (UK),Love Songs & Sex EP,classical,opera,0.005240209,2,2,5,2,1,34,0.801,0.55,-8.754,0.51,
Operator,Jump Around,Dillon Nathaniel,Jump Around,classical,opera,0.005240209,2,2,5,2,1,46,0.899,0.802,-5.102,0.595,
Operator,Devoted (feat. Byron Stingily),Martin Ikin,Devoted (feat. Byron Stingily),classical,opera,0.005240209,2,2,5,2,4,45,0.767,0.864,-5.903,0.343,
Operator,The Whys,twoloud,The Whys,classical,opera,0.005240209,2,2,5,1,1,42,0.808,0.836,-5.639,0.769,
Zen Spa,Sleep Through the Night,Meditation Relax Club,Sleep Music Therapy – Sleep & Dream for Inner Peace,classical,zen,0.00541332,2,2,5,1,2,41,0.0734,0.00187,-37.319,0.043,
Zen Spa,Magic Dreams (Bedtime Songs),Meditation Relax Club,Sleep Music: Bedtime Songs,classical,zen,0.00541332,2,2,5,1,2,43,0.181,0.0129,-32.781,0.0787,
Zen Spa,Relax Your Breathing,Various Artists,"Yoga Tunes 101: The Best Music for Yoga Asana, Pranayama Breathing, Meditation and Relaxation",classical,zen,0.00541332,2,2,5,1,2,36,0.346,0.0852,-26.851,0.132,
Zen Spa,New Age Ambient for Spa Massage,Liquid Blue,Mind Relaxing Music - Positive Zen Spa Music for Relaxation and Peace of Mind,classical,zen,0.00541332,2,2,5,1,2,0,0.172,0.0722,-23.396,0.0682,
Zen Spa,Essential Relaxation,Meditation Relax Club,Sleep Music Therapy – Sleep & Dream for Inner Peace,classical,zen,0.00541332,2,2,5,1,2,35,0.208,0.0126,-28.233,0.0752,
Zen Spa,Energizing,Zen Music Garden,Guided Meditation for Deep Relaxation - Guided Meditation Audio & Relaxing Sleep Music to Ease Stress and Calm your Nerves,classical,zen,0.00541332,2,2,5,1,2,0,0.145,0.0301,-30.085,0.0385,
Zen Spa,Chakra Healing Meditation,Zen Music Garden,"Japanese Zen Garden: 50 Shades of Relaxation Music, Meditation Songs with Soothing Nature Sounds, Spa, Music Therapy, Sleep",classical,zen,0.00541332,2,2,5,1,2,0,0.359,0.00244,-24.663,0.0518,
Violão e Churrasco - Repertório de Barzinho - Acústico Sertanejo,Tô Mal - Ao Vivo,Jefferson Moraes,Quem Não Chora Faz Bico (Ao Vivo),classical,viola,0.00793605,2,2,5,2,4,38,0.541,0.701,-4.474,0.551,
Violão e Churrasco - Repertório de Barzinho - Acústico Sertanejo,Te Quero Pra Mim - Ao Vivo,Edson & Hudson,Eu E Você De Novo (Ao Vivo),classical,viola,0.00793605,2,2,5,2,4,35,0.421,0.687,-5.309,0.399,
Violão e Churrasco - Repertório de Barzinho - Acústico Sertanejo,Saudade,João Bosco & Vinicius,Acústico No Bar,classical,viola,0.00793605,2,2,5,2,5,23,0.759,0.259,-9.231,0.429,
